brand,processor_brand,processor_name,processor_gnrtn,ram_gb,ram_type,ssd,hdd,os,os_bit,graphic_card_gb,weight,warranty,Touchscreen,msoffice,Price,rating,Number of Ratings,Number of Reviews
acer,Intel,Core i5,11.0,16,DDR4,256,1024,Windows,64,0,Casual,0,No,No,62490,3,8,0
DELL,Intel,Core i5,8.0,8,DDR4,0,2048,Windows,64,2,Casual,1,No,Yes,62317,4,377,53
MSI,Intel,Core i5,10.0,8,LPDDR4,0,512,DOS,32,8,Casual,0,No,No,207290,3,0,0
DELL,Intel,Core i7,8.0,16,DDR4,256,0,Windows,64,4,Casual,1,No,Yes,87990,4,120,21
Avita,Intel,Core i7,8.0,8,DDR4,256,0,Windows,64,0,ThinNlight,0,No,No,73990,3,0,0
Avita,Intel,Core i7,8.0,8,DDR4,256,0,Windows,64,0,ThinNlight,0,No,No,73990,3,0,0
Avita,Intel,Core i7,8.0,8,DDR4,256,0,Windows,64,0,ThinNlight,0,No,No,73990,3,0,0
Avita,Intel,Core i7,8.0,8,DDR4,256,0,Windows,64,0,ThinNlight,0,No,No,73990,3,0,0
Avita,Intel,Core i7,8.0,8,DDR4,256,0,Windows,64,0,ThinNlight,0,No,No,73990,3,0,0
Avita,Intel,Core i7,8.0,8,DDR4,256,0,Windows,64,0,ThinNlight,0,No,No,73990,3,0,0
ASUS,Intel,Core i7,10.0,16,DDR4,512,0,Windows,64,0,Casual,1,No,No,57990,4,76,9
ASUS,Intel,Core i7,10.0,8,DDR4,512,0,Windows,64,4,Gaming,0,No,No,61990,4,11,2
MSI,Intel,Core i7,10.0,16,DDR4,512,0,Windows,64,4,Casual,2,No,No,79990,4,484,56
Lenovo,Intel,Core i7,10.0,8,DDR4,512,0,Windows,64,4,Gaming,1,No,Yes,68990,4,44,2
Lenovo,Intel,Core i7,11.0,16,DDR4,512,0,Windows,64,0,Casual,1,Yes,Yes,85990,4,77,10
Lenovo,Intel,Core i7,11.0,16,DDR4,512,0,Windows,64,4,Casual,1,No,Yes,99990,4,11,3
ASUS,Intel,Core i7,11.0,8,DDR4,512,0,Windows,64,0,Casual,1,No,Yes,77990,4,21,5
Lenovo,Intel,Core i7,11.0,8,DDR4,512,0,Windows,64,4,Gaming,0,No,No,79990,4,5,2
HP,Intel,Core i7,11.0,16,DDR4,512,0,Windows,64,4,Casual,1,No,Yes,93190,5,4,0
ASUS,Intel,Core i7,11.0,16,LPDDR4X,512,0,Windows,64,0,Casual,1,No,Yes,94990,3,0,0
Lenovo,Intel,Core i7,11.0,16,DDR4,512,0,Windows,64,0,Casual,3,Yes,Yes,84990,4,13,2
MSI,Intel,Core i7,10.0,8,DDR4,512,0,Windows,64,0,ThinNlight,0,No,No,57990,4,15,0
HP,Intel,Core i7,11.0,16,DDR4,512,0,Windows,64,0,Casual,1,Yes,Yes,102990,4,11,2
DELL,Intel,Core i7,11.0,16,DDR4,512,0,Windows,64,4,Casual,1,No,No,99990,3,0,0
ASUS,Intel,Core i7,11.0,16,DDR4,512,0,Windows,64,4,Gaming,0,No,No,94990,4,118,15
HP,Intel,Core i7,11.0,16,DDR4,512,0,Windows,64,0,Casual,1,Yes,Yes,104000,3,0,0
MSI,Intel,Core i7,11.0,16,DDR4,512,0,Windows,64,2,Casual,0,No,No,76990,3,0,0
HP,Intel,Core i7,11.0,16,DDR4,512,0,Windows,64,4,Gaming,1,No,Yes,90190,4,6,1
Lenovo,Intel,Core i7,11.0,16,DDR4,512,0,Windows,32,0,Casual,0,Yes,No,88488,3,0,0
MSI,Intel,Core i7,10.0,16,DDR4,512,0,Windows,64,4,Casual,1,No,No,109990,4,138,30
MSI,Intel,Core i7,11.0,16,DDR4,512,0,Windows,64,4,Casual,0,No,No,86990,3,0,0
MSI,Intel,Core i7,11.0,16,LPDDR4X,512,0,Windows,64,0,Casual,1,No,No,89990,3,0,0
HP,Intel,Core i7,10.0,16,LPDDR3,512,0,Windows,64,0,Casual,1,Yes,Yes,239759,3,0,0
ASUS,Intel,Core i7,11.0,16,DDR4,512,0,Windows,64,2,Casual,1,No,Yes,78990,4,35,4
DELL,Intel,Core i7,8.0,16,DDR3,512,0,Windows,64,0,ThinNlight,1,No,Yes,121890,1,3,0
ASUS,Intel,Core i7,8.0,16,LPDDR3,512,0,Windows,64,0,ThinNlight,1,No,No,85990,4,18,0
MSI,Intel,Core i7,11.0,16,DDR4,512,0,Windows,64,4,Casual,2,No,No,94990,3,0,0
HP,Intel,Core i7,11.0,16,DDR4,512,0,Windows,64,4,Gaming,1,No,Yes,92000,4,8,1
HP,Intel,Core i7,10.0,16,DDR4,512,0,Windows,64,0,Casual,1,Yes,No,162990,3,3,1
DELL,Intel,Core i7,11.0,16,LPDDR4X,512,0,Windows,64,0,ThinNlight,1,No,Yes,135300,5,5,2
MSI,Intel,Core i7,11.0,16,DDR4,512,0,Windows,64,0,Casual,0,No,No,64990,4,33,5
Lenovo,Intel,Core i7,10.0,16,DDR4,512,0,Windows,64,0,ThinNlight,3,No,No,174527,3,0,0
Lenovo,Intel,Core i7,10.0,16,DDR4,512,0,Windows,64,0,ThinNlight,0,No,No,162299,3,0,0
DELL,Intel,Core i7,10.0,16,DDR4,512,0,Windows,64,0,Casual,1,Yes,Yes,109190,3,0,0
HP,Intel,Core i7,11.0,16,DDR4,512,0,Windows,64,0,Casual,1,Yes,Yes,99999,3,0,0
MSI,Intel,Core i7,10.0,16,DDR4,512,0,Windows,64,2,Casual,1,No,No,104990,4,85,9
ASUS,Intel,Core i7,11.0,16,LPDDR4X,512,0,Windows,64,0,ThinNlight,0,Yes,No,109990,3,0,0
ASUS,Intel,Core i7,8.0,16,DDR3,512,0,Windows,64,0,ThinNlight,1,No,No,99990,4,30,7
Lenovo,Intel,Core i7,8.0,16,DDR4,512,0,Windows,64,2,ThinNlight,0,No,No,244801,3,0,0
ASUS,Intel,Core i7,11.0,16,LPDDR4X,512,0,Windows,64,0,ThinNlight,0,No,No,94990,3,0,0
Lenovo,Intel,Core i7,8.0,16,DDR4,512,0,Windows,64,0,ThinNlight,1,No,Yes,86000,3,0,0
Lenovo,Intel,Core i7,10.0,16,DDR4,512,0,Windows,32,2,Casual,0,No,No,162399,3,0,0
HP,Intel,Core i7,11.0,16,DDR4,512,0,Windows,32,0,Casual,0,No,No,119599,3,0,0
Lenovo,Intel,Core i7,10.0,16,LPDDR3,512,0,Windows,64,0,ThinNlight,0,No,No,211753,3,0,0
Lenovo,Intel,Core i7,11.0,16,DDR4,512,0,Windows,32,0,Casual,0,No,No,110999,3,0,0
DELL,Intel,Core i7,11.0,16,DDR4,512,0,Windows,64,4,Casual,1,No,No,99990,3,0,0
ASUS,Intel,Core i7,8.0,8,LPDDR3,512,0,Windows,64,0,ThinNlight,1,No,No,81990,4,40,4
MSI,Intel,Core i7,9.0,8,DDR4,512,0,Windows,64,4,Casual,2,No,No,66990,4,1639,230
MSI,Intel,Core i7,10.0,16,DDR4,1024,0,Windows,64,6,Casual,2,No,No,84990,4,498,64
ASUS,Intel,Core i7,11.0,16,LPDDR4X,1024,0,Windows,64,2,Casual,1,Yes,Yes,104990,3,0,0
ASUS,Intel,Core i7,11.0,16,LPDDR4X,1024,0,Windows,64,0,Casual,1,Yes,No,134990,3,0,0
ASUS,Intel,Core i7,11.0,16,DDR4,1024,0,Windows,64,4,Gaming,0,No,No,98990,4,445,56
HP,Intel,Core i7,10.0,16,DDR4,1024,0,Windows,64,6,Casual,1,No,Yes,144690,4,17,4
ASUS,Intel,Core i7,11.0,16,LPDDR4X,1024,0,Windows,64,0,ThinNlight,0,No,No,99990,3,0,0
MSI,Intel,Core i7,11.0,16,DDR4,1024,0,Windows,64,6,Casual,2,No,No,119990,4,20,3
ASUS,Intel,Core i7,11.0,16,DDR4,1024,0,Windows,32,4,Casual,1,No,No,194990,3,0,0
ASUS,Intel,Core i7,10.0,16,LPDDR3,1024,0,Windows,64,2,Casual,1,No,Yes,124990,4,17,1
DELL,Intel,Core i7,11.0,16,DDR4,1024,0,Windows,64,2,Casual,0,No,No,122410,3,0,0
HP,Intel,Core i7,10.0,16,DDR4,1024,0,Windows,64,0,Casual,1,Yes,No,179990,4,13,5
MSI,Intel,Core i7,11.0,16,DDR4,1024,0,Windows,64,4,Casual,2,Yes,No,154990,4,3,2
Lenovo,Intel,Core i7,11.0,16,LPDDR4X,1024,0,Windows,64,0,Casual,1,No,Yes,122990,3,4,2
ASUS,Intel,Core i7,10.0,16,DDR4,1024,0,Windows,64,6,Casual,1,Yes,No,224990,4,9,0
MSI,Intel,Core i7,12.0,16,DDR5,1024,0,Windows,64,8,Casual,0,No,No,279990,3,0,0
HP,Intel,Core i7,11.0,16,DDR4,1024,0,Windows,64,4,Casual,0,No,No,121990,3,0,0
HP,Intel,Core i7,11.0,16,DDR4,1024,0,Windows,64,4,Casual,0,No,No,116990,3,0,0
Lenovo,Intel,Core i7,11.0,16,DDR4,1024,0,Windows,64,6,Casual,0,No,No,151098,4,7,0
MSI,Intel,Core i7,11.0,16,DDR4,1024,0,Windows,64,8,Casual,2,No,No,129990,4,14,3
HP,Intel,Core i7,11.0,16,LPDDR4X,1024,0,Windows,64,0,Casual,1,Yes,No,149999,3,0,0
MSI,Intel,Core i7,12.0,16,DDR4,1024,0,Windows,64,6,Casual,0,No,No,139990,4,4,2
acer,Intel,Core i7,11.0,16,DDR4,1024,0,Windows,64,6,Casual,1,No,No,129990,4,54,7
HP,Intel,Core i7,11.0,16,DDR4,1024,0,Windows,64,8,Casual,1,No,Yes,171990,3,0,0
DELL,Intel,Core i7,11.0,16,DDR4,1024,0,Windows,64,2,Casual,1,No,Yes,93955,4,4,0
ASUS,Intel,Core i7,10.0,16,DDR4,1024,0,Windows,64,8,Casual,0,No,No,234990,3,0,0
HP,Intel,Core i7,11.0,16,LPDDR4X,1024,0,Windows,64,0,Casual,1,Yes,Yes,128500,3,3,1
Lenovo,Intel,Core i7,11.0,16,DDR4,1024,0,Windows,64,0,Casual,1,Yes,Yes,102990,4,16,2
ASUS,Intel,Core i7,11.0,16,LPDDR4X,1024,0,Windows,64,0,Casual,1,Yes,No,119990,4,8,1
ASUS,Intel,Core i7,11.0,16,DDR4,1024,0,Windows,32,6,Casual,0,No,No,120980,3,0,0
ASUS,Intel,Core i7,11.0,16,DDR4,1024,0,Windows,32,6,Casual,1,No,No,157249,4,7,0
Lenovo,Intel,Core i7,9.0,16,DDR4,1024,0,Windows,64,4,ThinNlight,0,No,No,229900,3,0,0
ASUS,Intel,Core i7,11.0,16,DDR4,1024,0,Windows,64,6,Casual,1,No,No,131500,3,0,0
ASUS,Intel,Core i7,10.0,16,LPDDR3,1024,0,Windows,64,0,Casual,0,No,No,154990,5,3,0
ASUS,Intel,Core i7,10.0,16,LPDDR3,1024,0,Windows,64,0,Casual,0,No,No,165990,3,0,0
Lenovo,Intel,Core i7,10.0,16,LPDDR4X,1024,0,Windows,64,0,ThinNlight,0,No,No,119990,2,2,1
ASUS,Intel,Core i7,10.0,16,LPDDR3,1024,0,Windows,64,0,Casual,0,No,No,167990,3,0,0
HP,Intel,Core i7,11.0,16,LPDDR4X,1024,0,Windows,64,0,Casual,1,Yes,No,165000,3,0,0
Avita,Intel,Core i7,10.0,16,DDR4,1024,0,Windows,64,0,ThinNlight,0,No,No,62990,3,207,49
Lenovo,Intel,Core i7,11.0,16,LPDDR4,1024,0,Windows,64,0,Casual,1,No,Yes,85990,3,7,2
HP,Intel,Core i7,11.0,16,DDR4,1024,0,Windows,64,2,Casual,1,No,Yes,94990,3,0,0
HP,Intel,Core i7,11.0,16,DDR4,1024,0,Windows,64,6,Casual,1,No,Yes,136990,3,0,0
Lenovo,Intel,Core i7,10.0,16,DDR4,1024,0,Windows,64,8,Casual,1,No,Yes,234990,3,0,0
acer,Intel,Core i7,10.0,16,DDR4,2048,0,Windows,64,8,Casual,1,No,No,159990,3,4,0
ASUS,Intel,Core i7,10.0,16,LPDDR3,2048,0,Windows,64,0,Casual,0,No,No,233990,3,0,0
ASUS,Intel,Core i7,10.0,16,DDR4,0,1024,Windows,64,2,Casual,0,No,No,93990,3,0,0
HP,Intel,Core i7,8.0,16,DDR4,128,1024,Windows,64,4,Casual,1,No,No,116941,3,0,0
MSI,Intel,Core i7,10.0,8,DDR4,256,1024,Windows,64,4,Casual,2,No,No,63990,4,794,83
ASUS,Intel,Core i7,10.0,16,DDR4,256,1024,Windows,64,4,Gaming,0,No,No,66990,4,25,4
ASUS,Intel,Core i7,11.0,16,DDR4,256,1024,Windows,32,0,ThinNlight,0,No,No,82500,3,0,0
acer,Intel,Core i7,10.0,16,DDR4,256,1024,Windows,64,6,Casual,1,No,No,119990,4,2038,313
MSI,Intel,Core i7,10.0,16,DDR4,256,1024,Windows,64,4,Casual,3,No,No,159990,3,0,0
ASUS,Intel,Core i7,8.0,16,DDR4,256,1024,Windows,64,0,ThinNlight,0,No,No,98912,3,0,0
acer,Intel,Core i7,11.0,16,DDR4,512,1024,Windows,64,4,Casual,1,No,No,92990,4,214,37
acer,Intel,Core i7,11.0,16,DDR4,512,1024,Windows,32,6,Casual,1,No,No,119990,4,342,54
acer,Intel,Core i9,11.0,32,DDR4,1024,0,Windows,64,8,Casual,1,No,No,169990,3,0,0
acer,Intel,Core i9,11.0,16,DDR4,1024,0,Windows,64,6,Casual,1,No,No,139990,3,0,0
MSI,Intel,Core i9,11.0,16,DDR4,1024,0,Windows,64,6,Casual,0,No,No,192990,3,0,0
ASUS,Intel,Core i9,12.0,16,DDR5,1024,0,Windows,64,6,Casual,0,No,No,299990,3,0,0
ASUS,Intel,Core i9,10.0,16,DDR4,1024,0,Windows,64,6,Casual,1,Yes,No,269990,4,8,1
ASUS,Intel,Core i9,11.0,16,DDR4,1024,0,Windows,64,6,Gaming,1,No,No,139990,3,0,0
Lenovo,Intel,Core i9,10.0,16,DDR4,1024,0,Windows,32,8,Casual,0,No,No,265998,3,0,0
ASUS,Intel,Core i9,11.0,16,DDR4,3072,0,Windows,32,6,Casual,1,No,No,441990,5,1,1
MSI,Intel,Core i5,10.0,8,LPDDR4,0,512,DOS,32,4,Casual,0,No,No,86990,4,218,27
MSI,Intel,Core i5,10.0,8,LPDDR4,0,512,DOS,32,6,Casual,0,No,No,109990,4,78,16
MSI,Intel,Core i5,10.0,8,LPDDR4,0,512,DOS,32,4,Casual,0,No,No,109590,4,5,2
ASUS,Intel,Core i7,10.0,16,LPDDR4X,0,512,DOS,32,6,Casual,0,No,No,146490,3,2,1
APPLE,M1,M1,10.0,8,DDR4,256,0,Mac,64,0,Casual,1,No,No,85990,4,6725,629
APPLE,M1,M1,10.0,8,DDR4,256,0,Mac,64,0,Casual,1,No,No,112990,4,640,70
APPLE,M1,M1,10.0,16,DDR4,256,0,Mac,64,0,Casual,1,No,No,104990,4,45,4
APPLE,M1,M1,10.0,8,DDR4,256,0,Mac,64,0,Casual,1,No,No,112990,4,640,70
APPLE,M1,M1,10.0,16,DDR4,256,0,Mac,64,0,Casual,1,No,No,132990,4,640,70
APPLE,M1,M1,10.0,16,DDR4,256,0,Mac,64,0,Casual,1,No,No,104990,4,45,4
APPLE,M1,M1,10.0,8,DDR4,256,0,Mac,64,0,Casual,1,No,No,85990,4,6725,629
APPLE,M1,M1,10.0,16,DDR4,512,0,Mac,64,0,Casual,1,No,No,149990,4,640,70
APPLE,M1,M1,10.0,8,DDR4,512,0,Mac,64,0,Casual,1,No,No,125990,4,399,45
APPLE,M1,M1,10.0,8,DDR4,512,0,Mac,64,0,Casual,1,No,No,103990,4,809,91
APPLE,M1,M1,10.0,8,DDR4,512,0,Mac,64,0,Casual,1,No,No,101990,4,809,91
APPLE,M1,M1,10.0,8,DDR4,512,0,Mac,64,0,Casual,1,No,No,104990,4,6725,629
APPLE,M1,M1,10.0,8,DDR4,512,0,Mac,64,0,Casual,1,No,No,131990,4,399,45
APPLE,M1,M1,10.0,16,DDR4,512,0,Mac,64,0,Casual,1,No,No,128990,4,45,4
APPLE,M1,M1,10.0,16,DDR4,512,0,Mac,64,0,Casual,1,No,No,184990,4,42,8
APPLE,M1,M1,10.0,16,DDR4,512,0,Mac,64,0,Casual,1,No,No,225990,4,42,8
APPLE,M1,M1,10.0,4,DDR4,512,0,Mac,64,0,Casual,1,No,No,124990,4,45,4
APPLE,M1,M1,10.0,8,DDR4,512,0,Mac,64,0,Casual,1,No,No,104990,4,6725,629
APPLE,M1,M1,10.0,8,DDR4,1024,0,Mac,64,0,Casual,1,No,No,149990,4,640,70
APPLE,M1,M1,10.0,16,DDR4,1024,0,Mac,64,0,Casual,1,No,No,169990,4,640,70
APPLE,M1,M1,10.0,16,DDR4,1024,0,Mac,64,0,Casual,1,No,No,225990,4,42,8
APPLE,M1,M1,10.0,16,DDR4,1024,0,Mac,64,0,Casual,1,No,No,243990,4,42,8
APPLE,M1,M1,10.0,32,DDR4,1024,0,Mac,64,0,Casual,1,No,No,309990,5,3,1
APPLE,M1,M1,10.0,16,DDR4,1024,0,Mac,64,0,Casual,1,No,No,225990,4,42,8
ASUS,Intel,Pentium Quad,,4,LPDDR4X,0,512,Windows,64,0,Casual,0,No,No,45990,3,0,0
ASUS,Intel,Pentium Quad,,4,DDR4,128,0,Windows,32,0,Casual,0,Yes,No,58100,3,0,0
ASUS,Intel,Pentium Quad,,8,LPDDR4X,256,0,Windows,64,0,Casual,1,Yes,No,62990,3,0,0
HP,Intel,Pentium Quad,,8,DDR4,256,0,Windows,64,0,ThinNlight,1,No,Yes,32990,4,77,9
ASUS,Intel,Pentium Quad,,4,DDR4,256,0,Windows,64,0,ThinNlight,1,No,Yes,33990,4,6,0
acer,Intel,Pentium Quad,,4,DDR4,256,0,Windows,64,0,Casual,1,No,No,30990,4,465,89
DELL,Intel,Pentium Quad,,4,DDR4,256,0,Windows,64,0,ThinNlight,1,No,No,36000,4,102,16
ASUS,Intel,Pentium Quad,,4,DDR4,256,0,Windows,64,0,ThinNlight,1,No,Yes,32990,4,7,1
DELL,Intel,Pentium Quad,,4,DDR4,256,0,Windows,64,0,Casual,1,No,No,35990,3,0,0
ASUS,Intel,Pentium Quad,,4,LPDDR4,0,1024,Windows,64,0,Casual,0,No,No,27990,3,0,0
ASUS,Intel,Pentium Quad,,4,DDR4,0,1024,Windows,64,0,Casual,1,No,No,25990,3,4741,658
ASUS,Intel,Pentium Quad,,4,DDR4,0,1024,Windows,64,0,Casual,1,No,No,25990,3,2736,350
ASUS,Intel,Pentium Quad,,4,DDR4,0,1024,Windows,64,0,Casual,0,No,No,30780,3,0,0
HP,AMD,Ryzen 3,,8,DDR4,256,0,Windows,64,0,ThinNlight,1,No,No,37990,4,2214,241
ASUS,AMD,Ryzen 3,,8,DDR4,256,0,Windows,64,0,ThinNlight,1,No,No,35990,4,2886,375
DELL,AMD,Ryzen 3,,8,DDR4,256,0,Windows,64,0,ThinNlight,0,No,No,39490,4,34,4
DELL,AMD,Ryzen 3,,8,DDR4,256,0,Windows,64,0,ThinNlight,0,No,No,36990,4,137,15
DELL,AMD,Ryzen 3,,8,DDR4,256,0,Windows,64,0,ThinNlight,1,No,No,39990,4,7,0
ASUS,AMD,Ryzen 3,,4,DDR4,256,0,Windows,64,0,ThinNlight,1,No,No,33690,4,170,26
DELL,AMD,Ryzen 3,,8,DDR4,256,0,Windows,64,0,ThinNlight,0,No,No,40590,3,0,0
ASUS,AMD,Ryzen 3,,4,DDR4,256,0,Windows,64,0,Casual,1,No,No,37990,4,39,3
ASUS,AMD,Ryzen 3,,4,DDR4,256,0,Windows,64,0,ThinNlight,1,No,Yes,34500,4,2886,375
acer,AMD,Ryzen 3,,8,DDR4,512,0,Windows,64,0,Casual,1,No,No,36990,4,11,2
HP,AMD,Ryzen 3,,8,DDR4,512,0,Windows,64,0,ThinNlight,0,No,No,43490,4,163,33
HP,AMD,Ryzen 3,,8,DDR4,512,0,Windows,64,0,ThinNlight,1,No,Yes,41490,4,153,21
acer,AMD,Ryzen 3,,4,DDR4,512,0,Windows,64,0,Casual,0,No,No,34990,3,0,0
HP,AMD,Ryzen 3,,4,DDR4,512,0,Windows,64,0,ThinNlight,1,No,Yes,44490,4,267,42
DELL,AMD,Ryzen 3,,4,DDR4,512,0,Windows,64,0,ThinNlight,0,No,No,40590,3,0,0
DELL,AMD,Ryzen 3,,8,DDR4,512,0,Windows,64,0,ThinNlight,0,No,No,42090,3,3,0
DELL,AMD,Ryzen 3,,8,DDR4,0,1024,Windows,64,0,ThinNlight,1,No,Yes,35990,4,59,12
HP,AMD,Ryzen 3,,8,DDR4,0,1024,Windows,64,0,ThinNlight,1,No,Yes,39490,4,7291,895
DELL,AMD,Ryzen 3,,8,DDR4,0,1024,Windows,64,0,ThinNlight,0,No,No,37390,4,38,5
DELL,AMD,Ryzen 3,,4,DDR4,0,1024,Windows,64,0,ThinNlight,1,No,Yes,52632,3,0,0
DELL,AMD,Ryzen 3,,4,DDR4,0,1024,Windows,64,0,Casual,1,No,Yes,39990,4,409,39
DELL,AMD,Ryzen 3,,4,DDR4,0,1024,Windows,64,0,Casual,1,No,No,43990,3,0,0
HP,AMD,Ryzen 3,,4,DDR4,0,1024,Windows,64,0,Casual,1,No,No,32917,4,353,58
Lenovo,AMD,Ryzen 3,,4,DDR4,0,1024,Windows,64,0,Casual,0,No,No,34990,3,38,6
DELL,AMD,Ryzen 3,,8,DDR4,0,1024,Windows,64,0,ThinNlight,0,No,No,39990,3,18,4
HP,AMD,Ryzen 3,,8,DDR4,256,1024,Windows,64,0,Casual,1,No,Yes,41999,4,3524,432
DELL,AMD,Ryzen 5,,8,DDR4,256,0,Windows,64,0,Casual,1,No,Yes,41990,4,939,107
DELL,AMD,Ryzen 5,,8,DDR4,256,0,Windows,64,0,ThinNlight,1,No,No,44490,4,14,1
DELL,AMD,Ryzen 5,,8,DDR4,256,0,Windows,64,0,Casual,1,No,Yes,41990,4,649,84
DELL,AMD,Ryzen 5,,8,DDR4,256,0,Windows,64,0,ThinNlight,1,No,Yes,44490,4,8,2
MSI,AMD,Ryzen 5,,4,DDR4,256,0,Windows,64,0,Casual,1,No,No,49990,3,0,0
DELL,AMD,Ryzen 5,,4,DDR4,256,0,Windows,64,0,ThinNlight,1,No,No,44390,4,276,24
HP,AMD,Ryzen 5,,8,DDR4,512,0,Windows,64,4,Casual,1,No,No,57990,4,4740,532
Lenovo,AMD,Ryzen 5,,8,DDR4,512,0,Windows,64,4,Gaming,1,No,Yes,56990,4,162,15
Lenovo,AMD,Ryzen 5,,8,DDR4,512,0,Windows,64,0,ThinNlight,1,No,No,48990,4,219,27
HP,AMD,Ryzen 5,,8,DDR4,512,0,Windows,64,0,ThinNlight,1,No,Yes,49970,4,193,28
MSI,AMD,Ryzen 5,,8,DDR4,512,0,Windows,64,0,Casual,0,No,No,47990,4,562,89
HP,AMD,Ryzen 5,,8,DDR4,512,0,Windows,64,0,ThinNlight,1,No,Yes,48990,4,45,5
acer,AMD,Ryzen 5,,8,LPDDR4X,512,0,Windows,64,0,ThinNlight,1,No,No,53990,4,7,0
Lenovo,AMD,Ryzen 5,,8,DDR4,512,0,Windows,64,0,Casual,1,No,Yes,52990,4,39,5
acer,AMD,Ryzen 5,,8,DDR4,512,0,Windows,64,0,Casual,1,No,No,43990,3,0,0
Lenovo,AMD,Ryzen 5,,8,DDR4,512,0,Windows,64,4,Gaming,0,No,No,59490,4,92,10
MSI,AMD,Ryzen 5,,8,DDR4,512,0,Windows,64,4,Casual,0,No,No,64990,4,469,80
DELL,AMD,Ryzen 5,,8,DDR4,512,0,Windows,64,0,ThinNlight,0,No,No,47490,2,2,1
HP,AMD,Ryzen 5,,8,DDR4,512,0,Windows,64,4,Casual,1,No,No,59990,4,1978,188
Lenovo,AMD,Ryzen 5,,8,DDR4,512,0,Windows,64,4,Casual,0,No,No,69990,4,9,0
HP,AMD,Ryzen 5,,8,DDR4,512,0,Windows,64,4,Casual,1,No,No,58990,4,1049,134
DELL,AMD,Ryzen 5,,8,DDR4,512,0,Windows,64,0,ThinNlight,1,No,No,59490,4,74,18
HP,AMD,Ryzen 5,,16,DDR4,512,0,Windows,64,0,ThinNlight,1,No,Yes,67500,4,196,19
HP,AMD,Ryzen 5,,8,DDR4,512,0,Windows,32,0,Casual,0,No,No,48990,4,17,1
ASUS,AMD,Ryzen 5,,8,DDR4,512,0,Windows,64,0,Casual,1,Yes,Yes,62450,4,172,36
ASUS,AMD,Ryzen 5,,8,DDR4,512,0,Windows,64,0,Casual,1,No,No,58990,4,324,34
HP,AMD,Ryzen 5,,8,DDR4,512,0,Windows,64,0,ThinNlight,1,No,Yes,57999,4,86,15
ASUS,AMD,Ryzen 5,,16,DDR4,512,0,Windows,64,0,Casual,0,No,No,56990,4,4,1
HP,AMD,Ryzen 5,,8,DDR4,512,0,Windows,64,4,Casual,1,No,Yes,72990,4,16,4
HP,AMD,Ryzen 5,,16,DDR4,512,0,Windows,64,0,Casual,1,No,Yes,65990,4,104,18
HP,AMD,Ryzen 5,,16,DDR4,512,0,Windows,64,0,Casual,1,Yes,Yes,98020,3,0,0
HP,AMD,Ryzen 5,,16,DDR4,512,0,Windows,64,2,Casual,1,No,Yes,63990,4,90,13
ASUS,AMD,Ryzen 5,,8,DDR4,512,0,Windows,32,0,ThinNlight,1,No,Yes,49890,4,6,1
DELL,AMD,Ryzen 5,,8,DDR4,512,0,Windows,64,0,ThinNlight,1,No,Yes,49990,4,47,7
DELL,AMD,Ryzen 5,,8,DDR4,512,0,Windows,64,0,ThinNlight,1,No,Yes,59490,3,0,0
HP,AMD,Ryzen 5,,8,DDR4,512,0,Windows,64,0,Casual,1,Yes,Yes,73999,4,206,27
DELL,AMD,Ryzen 5,,4,DDR4,512,0,Windows,64,0,ThinNlight,1,No,Yes,60990,4,183,42
DELL,AMD,Ryzen 5,,4,DDR4,512,0,Windows,64,6,Casual,0,No,No,76190,4,358,64
Lenovo,AMD,Ryzen 5,,4,LPDDR4X,512,0,Windows,64,0,ThinNlight,3,Yes,Yes,74798,3,0,0
ASUS,AMD,Ryzen 5,,4,DDR4,512,0,Windows,64,0,Casual,1,No,No,58990,4,88,13
HP,AMD,Ryzen 5,,4,DDR4,512,0,Windows,32,4,Casual,0,No,No,68100,3,0,0
Lenovo,AMD,Ryzen 5,,4,DDR4,512,0,Windows,64,0,ThinNlight,1,Yes,Yes,77990,3,0,0
HP,AMD,Ryzen 5,,4,DDR4,512,0,Windows,64,0,ThinNlight,1,No,Yes,55090,4,364,52
ASUS,AMD,Ryzen 5,,4,LPDDR4X,512,0,Windows,64,0,Casual,0,Yes,No,91990,3,0,0
HP,AMD,Ryzen 5,,4,DDR4,512,0,Windows,64,0,Casual,1,No,Yes,84208,3,0,0
acer,AMD,Ryzen 5,,4,DDR4,512,0,Windows,64,0,Casual,1,No,No,44990,4,313,39
HP,AMD,Ryzen 5,,4,DDR4,512,0,Windows,64,0,ThinNlight,1,No,Yes,53490,4,826,118
Lenovo,AMD,Ryzen 5,,4,DDR4,512,0,Windows,64,4,Casual,0,No,No,76498,3,0,0
DELL,AMD,Ryzen 5,,4,DDR4,512,0,Windows,64,4,Casual,1,No,No,98920,3,0,0
MSI,AMD,Ryzen 5,,4,DDR4,512,0,Windows,64,0,Casual,0,No,No,54990,4,1410,203
acer,AMD,Ryzen 5,,4,DDR4,512,0,Windows,64,0,Casual,1,No,No,49990,4,47,6
HP,AMD,Ryzen 5,,4,DDR4,512,0,Windows,32,0,Casual,0,No,No,52380,3,0,0
acer,AMD,Ryzen 5,,4,DDR4,512,0,Windows,64,0,ThinNlight,1,No,No,49990,4,6,1
HP,AMD,Ryzen 5,,4,DDR4,512,0,Windows,64,0,ThinNlight,1,No,Yes,52500,4,741,67
