brand,processor_brand,processor_name,processor_gnrtn,ram_gb,ram_type,ssd,hdd,os,os_bit,graphic_card_gb,weight,warranty,Touchscreen,msoffice,Price,rating,Number of Ratings,Number of Reviews
HP,Intel,Core i5,11.0,8,DDR4,256,1024,Windows,64,4,Gaming,1,No,Yes,3887.46,4,127,20
DELL,Intel,Core i5,11.0,8,DDR4,256,1024,Windows,64,2,Casual,1,No,No,3774.6,3,0,0
Lenovo,Intel,Core i5,11.0,8,DDR4,256,1024,Windows,64,2,Casual,1,No,Yes,3563.46,4,241,19
ASUS,Intel,Core i5,11.0,8,DDR4,256,1024,Windows,64,0,Casual,1,No,No,2699.46,3,22,2
DELL,Intel,Core i5,11.0,8,DDR4,256,1024,Windows,64,0,ThinNlight,1,No,Yes,3185.46,4,8,1
Lenovo,Intel,Core i5,10.0,8,DDR4,256,1024,Windows,64,4,Gaming,0,No,No,4027.86,4,898,128
ASUS,Intel,Core i5,10.0,8,DDR4,256,1024,Windows,32,2,Casual,0,No,No,3185.46,5,1,1
ASUS,Intel,Core i5,11.0,8,DDR4,256,1024,Windows,64,0,Casual,1,No,No,3509.46,3,0,0
DELL,Intel,Core i5,11.0,8,DDR4,256,1024,Windows,64,2,Casual,0,No,No,3590.46,3,6,1
DELL,Intel,Core i5,10.0,8,DDR4,256,1024,Windows,64,4,Casual,0,No,No,4206.6,4,179,34
DELL,Intel,Core i5,11.0,8,DDR4,256,1024,Windows,64,2,Casual,0,No,No,3644.46,3,41,5
DELL,Intel,Core i5,11.0,8,DDR4,256,1024,Windows,64,0,ThinNlight,1,No,Yes,3347.46,3,0,0
DELL,Intel,Core i5,11.0,8,DDR4,256,1024,Windows,64,0,Casual,1,No,Yes,3185.46,4,114,9
Lenovo,Intel,Core i5,10.0,8,DDR4,256,1024,Windows,64,4,Gaming,0,No,No,4049.95,4,268,25
ASUS,Intel,Core i5,11.0,8,DDR4,256,1024,Windows,64,0,Casual,1,No,Yes,3720.6,5,6,1
DELL,Intel,Core i5,11.0,8,DDR4,256,1024,Windows,64,2,Casual,0,No,No,3871.53,4,153,16
acer,Intel,Core i5,11.0,16,DDR4,256,1024,Windows,64,0,Casual,0,No,No,3374.46,3,8,0
DELL,Intel,Core i5,8.0,8,DDR4,0,2048,Windows,64,2,Casual,1,No,Yes,3365.12,4,377,53
MSI,Intel,Core i5,10.0,8,LPDDR4,0,512,DOS,32,8,Casual,0,No,No,11193.66,3,0,0
DELL,Intel,Core i7,8.0,16,DDR4,256,0,Windows,64,4,Casual,1,No,Yes,4751.46,4,120,21
Avita,Intel,Core i7,8.0,8,DDR4,256,0,Windows,64,0,ThinNlight,0,No,No,3995.46,3,0,0
Avita,Intel,Core i7,8.0,8,DDR4,256,0,Windows,64,0,ThinNlight,0,No,No,3995.46,3,0,0
Avita,Intel,Core i7,8.0,8,DDR4,256,0,Windows,64,0,ThinNlight,0,No,No,3995.46,3,0,0
Avita,Intel,Core i7,8.0,8,DDR4,256,0,Windows,64,0,ThinNlight,0,No,No,3995.46,3,0,0
Avita,Intel,Core i7,8.0,8,DDR4,256,0,Windows,64,0,ThinNlight,0,No,No,3995.46,3,0,0
Avita,Intel,Core i7,8.0,8,DDR4,256,0,Windows,64,0,ThinNlight,0,No,No,3995.46,3,0,0
ASUS,Intel,Core i7,10.0,16,DDR4,512,0,Windows,64,0,Casual,1,No,No,3131.46,4,76,9
ASUS,Intel,Core i7,10.0,8,DDR4,512,0,Windows,64,4,Gaming,0,No,No,3347.46,4,11,2
MSI,Intel,Core i7,10.0,16,DDR4,512,0,Windows,64,4,Casual,2,No,No,4319.46,4,484,56
Lenovo,Intel,Core i7,10.0,8,DDR4,512,0,Windows,64,4,Gaming,1,No,Yes,3725.46,4,44,2
Lenovo,Intel,Core i7,11.0,16,DDR4,512,0,Windows,64,0,Casual,1,Yes,Yes,4643.46,4,77,10
Lenovo,Intel,Core i7,11.0,16,DDR4,512,0,Windows,64,4,Casual,1,No,Yes,5399.46,4,11,3
ASUS,Intel,Core i7,11.0,8,DDR4,512,0,Windows,64,0,Casual,1,No,Yes,4211.46,4,21,5
Lenovo,Intel,Core i7,11.0,8,DDR4,512,0,Windows,64,4,Gaming,0,No,No,4319.46,4,5,2
HP,Intel,Core i7,11.0,16,DDR4,512,0,Windows,64,4,Casual,1,No,Yes,5032.26,5,4,0
ASUS,Intel,Core i7,11.0,16,LPDDR4X,512,0,Windows,64,0,Casual,1,No,Yes,5129.46,3,0,0
Lenovo,Intel,Core i7,11.0,16,DDR4,512,0,Windows,64,0,Casual,3,Yes,Yes,4589.46,4,13,2
MSI,Intel,Core i7,10.0,8,DDR4,512,0,Windows,64,0,ThinNlight,0,No,No,3131.46,4,15,0
HP,Intel,Core i7,11.0,16,DDR4,512,0,Windows,64,0,Casual,1,Yes,Yes,5561.46,4,11,2
DELL,Intel,Core i7,11.0,16,DDR4,512,0,Windows,64,4,Casual,1,No,No,5399.46,3,0,0
ASUS,Intel,Core i7,11.0,16,DDR4,512,0,Windows,64,4,Gaming,0,No,No,5129.46,4,118,15
HP,Intel,Core i7,11.0,16,DDR4,512,0,Windows,64,0,Casual,1,Yes,Yes,5616.0,3,0,0
MSI,Intel,Core i7,11.0,16,DDR4,512,0,Windows,64,2,Casual,0,No,No,4157.46,3,0,0
HP,Intel,Core i7,11.0,16,DDR4,512,0,Windows,64,4,Gaming,1,No,Yes,4870.26,4,6,1
Lenovo,Intel,Core i7,11.0,16,DDR4,512,0,Windows,32,0,Casual,0,Yes,No,4778.35,3,0,0
MSI,Intel,Core i7,10.0,16,DDR4,512,0,Windows,64,4,Casual,1,No,No,5939.46,4,138,30
MSI,Intel,Core i7,11.0,16,DDR4,512,0,Windows,64,4,Casual,0,No,No,4697.46,3,0,0
MSI,Intel,Core i7,11.0,16,LPDDR4X,512,0,Windows,64,0,Casual,1,No,No,4859.46,3,0,0
HP,Intel,Core i7,10.0,16,LPDDR3,512,0,Windows,64,0,Casual,1,Yes,Yes,12946.99,3,0,0
ASUS,Intel,Core i7,11.0,16,DDR4,512,0,Windows,64,2,Casual,1,No,Yes,4265.46,4,35,4
DELL,Intel,Core i7,8.0,16,DDR3,512,0,Windows,64,0,ThinNlight,1,No,Yes,6582.06,1,3,0
ASUS,Intel,Core i7,8.0,16,LPDDR3,512,0,Windows,64,0,ThinNlight,1,No,No,4643.46,4,18,0
MSI,Intel,Core i7,11.0,16,DDR4,512,0,Windows,64,4,Casual,2,No,No,5129.46,3,0,0
HP,Intel,Core i7,11.0,16,DDR4,512,0,Windows,64,4,Gaming,1,No,Yes,4968.0,4,8,1
HP,Intel,Core i7,10.0,16,DDR4,512,0,Windows,64,0,Casual,1,Yes,No,8801.46,3,3,1
DELL,Intel,Core i7,11.0,16,LPDDR4X,512,0,Windows,64,0,ThinNlight,1,No,Yes,7306.2,5,5,2
MSI,Intel,Core i7,11.0,16,DDR4,512,0,Windows,64,0,Casual,0,No,No,3509.46,4,33,5
Lenovo,Intel,Core i7,10.0,16,DDR4,512,0,Windows,64,0,ThinNlight,3,No,No,9424.46,3,0,0
Lenovo,Intel,Core i7,10.0,16,DDR4,512,0,Windows,64,0,ThinNlight,0,No,No,8764.15,3,0,0
DELL,Intel,Core i7,10.0,16,DDR4,512,0,Windows,64,0,Casual,1,Yes,Yes,5896.26,3,0,0
HP,Intel,Core i7,11.0,16,DDR4,512,0,Windows,64,0,Casual,1,Yes,Yes,5399.95,3,0,0
MSI,Intel,Core i7,10.0,16,DDR4,512,0,Windows,64,2,Casual,1,No,No,5669.46,4,85,9
ASUS,Intel,Core i7,11.0,16,LPDDR4X,512,0,Windows,64,0,ThinNlight,0,Yes,No,5939.46,3,0,0
ASUS,Intel,Core i7,8.0,16,DDR3,512,0,Windows,64,0,ThinNlight,1,No,No,5399.46,4,30,7
Lenovo,Intel,Core i7,8.0,16,DDR4,512,0,Windows,64,2,ThinNlight,0,No,No,13219.25,3,0,0
ASUS,Intel,Core i7,11.0,16,LPDDR4X,512,0,Windows,64,0,ThinNlight,0,No,No,5129.46,3,0,0
Lenovo,Intel,Core i7,8.0,16,DDR4,512,0,Windows,64,0,ThinNlight,1,No,Yes,4644.0,3,0,0
Lenovo,Intel,Core i7,10.0,16,DDR4,512,0,Windows,32,2,Casual,0,No,No,8769.55,3,0,0
HP,Intel,Core i7,11.0,16,DDR4,512,0,Windows,32,0,Casual,0,No,No,6458.35,3,0,0
Lenovo,Intel,Core i7,10.0,16,LPDDR3,512,0,Windows,64,0,ThinNlight,0,No,No,11434.66,3,0,0
Lenovo,Intel,Core i7,11.0,16,DDR4,512,0,Windows,32,0,Casual,0,No,No,5993.95,3,0,0
DELL,Intel,Core i7,11.0,16,DDR4,512,0,Windows,64,4,Casual,1,No,No,5399.46,3,0,0
ASUS,Intel,Core i7,8.0,8,LPDDR3,512,0,Windows,64,0,ThinNlight,1,No,No,4427.46,4,40,4
MSI,Intel,Core i7,9.0,8,DDR4,512,0,Windows,64,4,Casual,2,No,No,3617.46,4,1639,230
MSI,Intel,Core i7,10.0,16,DDR4,1024,0,Windows,64,6,Casual,2,No,No,4589.46,4,498,64
ASUS,Intel,Core i7,11.0,16,LPDDR4X,1024,0,Windows,64,2,Casual,1,Yes,Yes,5669.46,3,0,0
ASUS,Intel,Core i7,11.0,16,LPDDR4X,1024,0,Windows,64,0,Casual,1,Yes,No,7289.46,3,0,0
ASUS,Intel,Core i7,11.0,16,DDR4,1024,0,Windows,64,4,Gaming,0,No,No,5345.46,4,445,56
HP,Intel,Core i7,10.0,16,DDR4,1024,0,Windows,64,6,Casual,1,No,Yes,7813.26,4,17,4
ASUS,Intel,Core i7,11.0,16,LPDDR4X,1024,0,Windows,64,0,ThinNlight,0,No,No,5399.46,3,0,0
MSI,Intel,Core i7,11.0,16,DDR4,1024,0,Windows,64,6,Casual,2,No,No,6479.46,4,20,3
ASUS,Intel,Core i7,11.0,16,DDR4,1024,0,Windows,32,4,Casual,1,No,No,10529.46,3,0,0
ASUS,Intel,Core i7,10.0,16,LPDDR3,1024,0,Windows,64,2,Casual,1,No,Yes,6749.46,4,17,1
DELL,Intel,Core i7,11.0,16,DDR4,1024,0,Windows,64,2,Casual,0,No,No,6610.14,3,0,0
HP,Intel,Core i7,10.0,16,DDR4,1024,0,Windows,64,0,Casual,1,Yes,No,9719.46,4,13,5
MSI,Intel,Core i7,11.0,16,DDR4,1024,0,Windows,64,4,Casual,2,Yes,No,8369.46,4,3,2
Lenovo,Intel,Core i7,11.0,16,LPDDR4X,1024,0,Windows,64,0,Casual,1,No,Yes,6641.46,3,4,2
ASUS,Intel,Core i7,10.0,16,DDR4,1024,0,Windows,64,6,Casual,1,Yes,No,12149.46,4,9,0
MSI,Intel,Core i7,12.0,16,DDR5,1024,0,Windows,64,8,Casual,0,No,No,15119.46,3,0,0
HP,Intel,Core i7,11.0,16,DDR4,1024,0,Windows,64,4,Casual,0,No,No,6587.46,3,0,0
HP,Intel,Core i7,11.0,16,DDR4,1024,0,Windows,64,4,Casual,0,No,No,6317.46,3,0,0
Lenovo,Intel,Core i7,11.0,16,DDR4,1024,0,Windows,64,6,Casual,0,No,No,8159.29,4,7,0
MSI,Intel,Core i7,11.0,16,DDR4,1024,0,Windows,64,8,Casual,2,No,No,7019.46,4,14,3
HP,Intel,Core i7,11.0,16,LPDDR4X,1024,0,Windows,64,0,Casual,1,Yes,No,8099.95,3,0,0
MSI,Intel,Core i7,12.0,16,DDR4,1024,0,Windows,64,6,Casual,0,No,No,7559.46,4,4,2
acer,Intel,Core i7,11.0,16,DDR4,1024,0,Windows,64,6,Casual,1,No,No,7019.46,4,54,7
HP,Intel,Core i7,11.0,16,DDR4,1024,0,Windows,64,8,Casual,1,No,Yes,9287.46,3,0,0
DELL,Intel,Core i7,11.0,16,DDR4,1024,0,Windows,64,2,Casual,1,No,Yes,5073.57,4,4,0
ASUS,Intel,Core i7,10.0,16,DDR4,1024,0,Windows,64,8,Casual,0,No,No,12689.46,3,0,0
HP,Intel,Core i7,11.0,16,LPDDR4X,1024,0,Windows,64,0,Casual,1,Yes,Yes,6939.0,3,3,1
Lenovo,Intel,Core i7,11.0,16,DDR4,1024,0,Windows,64,0,Casual,1,Yes,Yes,5561.46,4,16,2
ASUS,Intel,Core i7,11.0,16,LPDDR4X,1024,0,Windows,64,0,Casual,1,Yes,No,6479.46,4,8,1
ASUS,Intel,Core i7,11.0,16,DDR4,1024,0,Windows,32,6,Casual,0,No,No,6532.92,3,0,0
ASUS,Intel,Core i7,11.0,16,DDR4,1024,0,Windows,32,6,Casual,1,No,No,8491.45,4,7,0
Lenovo,Intel,Core i7,9.0,16,DDR4,1024,0,Windows,64,4,ThinNlight,0,No,No,12414.6,3,0,0
ASUS,Intel,Core i7,11.0,16,DDR4,1024,0,Windows,64,6,Casual,1,No,No,7101.0,3,0,0
ASUS,Intel,Core i7,10.0,16,LPDDR3,1024,0,Windows,64,0,Casual,0,No,No,8369.46,5,3,0
ASUS,Intel,Core i7,10.0,16,LPDDR3,1024,0,Windows,64,0,Casual,0,No,No,8963.46,3,0,0
Lenovo,Intel,Core i7,10.0,16,LPDDR4X,1024,0,Windows,64,0,ThinNlight,0,No,No,6479.46,2,2,1
ASUS,Intel,Core i7,10.0,16,LPDDR3,1024,0,Windows,64,0,Casual,0,No,No,9071.46,3,0,0
HP,Intel,Core i7,11.0,16,LPDDR4X,1024,0,Windows,64,0,Casual,1,Yes,No,8910.0,3,0,0
Avita,Intel,Core i7,10.0,16,DDR4,1024,0,Windows,64,0,ThinNlight,0,No,No,3401.46,3,207,49
Lenovo,Intel,Core i7,11.0,16,LPDDR4,1024,0,Windows,64,0,Casual,1,No,Yes,4643.46,3,7,2
HP,Intel,Core i7,11.0,16,DDR4,1024,0,Windows,64,2,Casual,1,No,Yes,5129.46,3,0,0
HP,Intel,Core i7,11.0,16,DDR4,1024,0,Windows,64,6,Casual,1,No,Yes,7397.46,3,0,0
Lenovo,Intel,Core i7,10.0,16,DDR4,1024,0,Windows,64,8,Casual,1,No,Yes,12689.46,3,0,0
acer,Intel,Core i7,10.0,16,DDR4,2048,0,Windows,64,8,Casual,1,No,No,8639.46,3,4,0
ASUS,Intel,Core i7,10.0,16,LPDDR3,2048,0,Windows,64,0,Casual,0,No,No,12635.46,3,0,0
ASUS,Intel,Core i7,10.0,16,DDR4,0,1024,Windows,64,2,Casual,0,No,No,5075.46,3,0,0
HP,Intel,Core i7,8.0,16,DDR4,128,1024,Windows,64,4,Casual,1,No,No,6314.81,3,0,0
MSI,Intel,Core i7,10.0,8,DDR4,256,1024,Windows,64,4,Casual,2,No,No,3455.46,4,794,83
ASUS,Intel,Core i7,10.0,16,DDR4,256,1024,Windows,64,4,Gaming,0,No,No,3617.46,4,25,4
ASUS,Intel,Core i7,11.0,16,DDR4,256,1024,Windows,32,0,ThinNlight,0,No,No,4455.0,3,0,0
acer,Intel,Core i7,10.0,16,DDR4,256,1024,Windows,64,6,Casual,1,No,No,6479.46,4,2038,313
MSI,Intel,Core i7,10.0,16,DDR4,256,1024,Windows,64,4,Casual,3,No,No,8639.46,3,0,0
ASUS,Intel,Core i7,8.0,16,DDR4,256,1024,Windows,64,0,ThinNlight,0,No,No,5341.25,3,0,0
acer,Intel,Core i7,11.0,16,DDR4,512,1024,Windows,64,4,Casual,1,No,No,5021.46,4,214,37
acer,Intel,Core i7,11.0,16,DDR4,512,1024,Windows,32,6,Casual,1,No,No,6479.46,4,342,54
acer,Intel,Core i9,11.0,32,DDR4,1024,0,Windows,64,8,Casual,1,No,No,9179.46,3,0,0
acer,Intel,Core i9,11.0,16,DDR4,1024,0,Windows,64,6,Casual,1,No,No,7559.46,3,0,0
MSI,Intel,Core i9,11.0,16,DDR4,1024,0,Windows,64,6,Casual,0,No,No,10421.46,3,0,0
ASUS,Intel,Core i9,12.0,16,DDR5,1024,0,Windows,64,6,Casual,0,No,No,16199.46,3,0,0
ASUS,Intel,Core i9,10.0,16,DDR4,1024,0,Windows,64,6,Casual,1,Yes,No,14579.46,4,8,1
ASUS,Intel,Core i9,11.0,16,DDR4,1024,0,Windows,64,6,Gaming,1,No,No,7559.46,3,0,0
Lenovo,Intel,Core i9,10.0,16,DDR4,1024,0,Windows,32,8,Casual,0,No,No,14363.89,3,0,0
ASUS,Intel,Core i9,11.0,16,DDR4,3072,0,Windows,32,6,Casual,1,No,No,23867.46,5,1,1
MSI,Intel,Core i5,10.0,8,LPDDR4,0,512,DOS,32,4,Casual,0,No,No,4697.46,4,218,27
MSI,Intel,Core i5,10.0,8,LPDDR4,0,512,DOS,32,6,Casual,0,No,No,5939.46,4,78,16
MSI,Intel,Core i5,10.0,8,LPDDR4,0,512,DOS,32,4,Casual,0,No,No,5917.86,4,5,2
ASUS,Intel,Core i7,10.0,16,LPDDR4X,0,512,DOS,32,6,Casual,0,No,No,7910.46,3,2,1
APPLE,M1,M1,10.0,8,DDR4,256,0,Mac,64,0,Casual,1,No,No,4643.46,4,6725,629
APPLE,M1,M1,10.0,8,DDR4,256,0,Mac,64,0,Casual,1,No,No,6101.46,4,640,70
APPLE,M1,M1,10.0,16,DDR4,256,0,Mac,64,0,Casual,1,No,No,5669.46,4,45,4
APPLE,M1,M1,10.0,8,DDR4,256,0,Mac,64,0,Casual,1,No,No,6101.46,4,640,70
APPLE,M1,M1,10.0,16,DDR4,256,0,Mac,64,0,Casual,1,No,No,7181.46,4,640,70
APPLE,M1,M1,10.0,16,DDR4,256,0,Mac,64,0,Casual,1,No,No,5669.46,4,45,4
APPLE,M1,M1,10.0,8,DDR4,256,0,Mac,64,0,Casual,1,No,No,4643.46,4,6725,629
APPLE,M1,M1,10.0,16,DDR4,512,0,Mac,64,0,Casual,1,No,No,8099.46,4,640,70
APPLE,M1,M1,10.0,8,DDR4,512,0,Mac,64,0,Casual,1,No,No,6803.46,4,399,45
APPLE,M1,M1,10.0,8,DDR4,512,0,Mac,64,0,Casual,1,No,No,5615.46,4,809,91
APPLE,M1,M1,10.0,8,DDR4,512,0,Mac,64,0,Casual,1,No,No,5507.46,4,809,91
APPLE,M1,M1,10.0,8,DDR4,512,0,Mac,64,0,Casual,1,No,No,5669.46,4,6725,629
APPLE,M1,M1,10.0,8,DDR4,512,0,Mac,64,0,Casual,1,No,No,7127.46,4,399,45
APPLE,M1,M1,10.0,16,DDR4,512,0,Mac,64,0,Casual,1,No,No,6965.46,4,45,4
APPLE,M1,M1,10.0,16,DDR4,512,0,Mac,64,0,Casual,1,No,No,9989.46,4,42,8
APPLE,M1,M1,10.0,16,DDR4,512,0,Mac,64,0,Casual,1,No,No,12203.46,4,42,8
APPLE,M1,M1,10.0,4,DDR4,512,0,Mac,64,0,Casual,1,No,No,6749.46,4,45,4
APPLE,M1,M1,10.0,8,DDR4,512,0,Mac,64,0,Casual,1,No,No,5669.46,4,6725,629
APPLE,M1,M1,10.0,8,DDR4,1024,0,Mac,64,0,Casual,1,No,No,8099.46,4,640,70
APPLE,M1,M1,10.0,16,DDR4,1024,0,Mac,64,0,Casual,1,No,No,9179.46,4,640,70
APPLE,M1,M1,10.0,16,DDR4,1024,0,Mac,64,0,Casual,1,No,No,12203.46,4,42,8
APPLE,M1,M1,10.0,16,DDR4,1024,0,Mac,64,0,Casual,1,No,No,13175.46,4,42,8
APPLE,M1,M1,10.0,32,DDR4,1024,0,Mac,64,0,Casual,1,No,No,16739.46,5,3,1
APPLE,M1,M1,10.0,16,DDR4,1024,0,Mac,64,0,Casual,1,No,No,12203.46,4,42,8
ASUS,Intel,Pentium Quad,,4,LPDDR4X,0,512,Windows,64,0,Casual,0,No,No,2483.46,3,0,0
ASUS,Intel,Pentium Quad,,4,DDR4,128,0,Windows,32,0,Casual,0,Yes,No,3137.4,3,0,0
ASUS,Intel,Pentium Quad,,8,LPDDR4X,256,0,Windows,64,0,Casual,1,Yes,No,3401.46,3,0,0
HP,Intel,Pentium Quad,,8,DDR4,256,0,Windows,64,0,ThinNlight,1,No,Yes,1781.46,4,77,9
ASUS,Intel,Pentium Quad,,4,DDR4,256,0,Windows,64,0,ThinNlight,1,No,Yes,1835.46,4,6,0
acer,Intel,Pentium Quad,,4,DDR4,256,0,Windows,64,0,Casual,1,No,No,1673.46,4,465,89
DELL,Intel,Pentium Quad,,4,DDR4,256,0,Windows,64,0,ThinNlight,1,No,No,1944.0,4,102,16
ASUS,Intel,Pentium Quad,,4,DDR4,256,0,Windows,64,0,ThinNlight,1,No,Yes,1781.46,4,7,1
DELL,Intel,Pentium Quad,,4,DDR4,256,0,Windows,64,0,Casual,1,No,No,1943.46,3,0,0
ASUS,Intel,Pentium Quad,,4,LPDDR4,0,1024,Windows,64,0,Casual,0,No,No,1511.46,3,0,0
ASUS,Intel,Pentium Quad,,4,DDR4,0,1024,Windows,64,0,Casual,1,No,No,1403.46,3,4741,658
ASUS,Intel,Pentium Quad,,4,DDR4,0,1024,Windows,64,0,Casual,1,No,No,1403.46,3,2736,350
ASUS,Intel,Pentium Quad,,4,DDR4,0,1024,Windows,64,0,Casual,0,No,No,1662.12,3,0,0
HP,AMD,Ryzen 3,,8,DDR4,256,0,Windows,64,0,ThinNlight,1,No,No,2051.46,4,2214,241
ASUS,AMD,Ryzen 3,,8,DDR4,256,0,Windows,64,0,ThinNlight,1,No,No,1943.46,4,2886,375
DELL,AMD,Ryzen 3,,8,DDR4,256,0,Windows,64,0,ThinNlight,0,No,No,2132.46,4,34,4
DELL,AMD,Ryzen 3,,8,DDR4,256,0,Windows,64,0,ThinNlight,0,No,No,1997.46,4,137,15
DELL,AMD,Ryzen 3,,8,DDR4,256,0,Windows,64,0,ThinNlight,1,No,No,2159.46,4,7,0
ASUS,AMD,Ryzen 3,,4,DDR4,256,0,Windows,64,0,ThinNlight,1,No,No,1819.26,4,170,26
DELL,AMD,Ryzen 3,,8,DDR4,256,0,Windows,64,0,ThinNlight,0,No,No,2191.86,3,0,0
ASUS,AMD,Ryzen 3,,4,DDR4,256,0,Windows,64,0,Casual,1,No,No,2051.46,4,39,3
ASUS,AMD,Ryzen 3,,4,DDR4,256,0,Windows,64,0,ThinNlight,1,No,Yes,1863.0,4,2886,375
acer,AMD,Ryzen 3,,8,DDR4,512,0,Windows,64,0,Casual,1,No,No,1997.46,4,11,2
HP,AMD,Ryzen 3,,8,DDR4,512,0,Windows,64,0,ThinNlight,0,No,No,2348.46,4,163,33
HP,AMD,Ryzen 3,,8,DDR4,512,0,Windows,64,0,ThinNlight,1,No,Yes,2240.46,4,153,21
acer,AMD,Ryzen 3,,4,DDR4,512,0,Windows,64,0,Casual,0,No,No,1889.46,3,0,0
HP,AMD,Ryzen 3,,4,DDR4,512,0,Windows,64,0,ThinNlight,1,No,Yes,2402.46,4,267,42
DELL,AMD,Ryzen 3,,4,DDR4,512,0,Windows,64,0,ThinNlight,0,No,No,2191.86,3,0,0
DELL,AMD,Ryzen 3,,8,DDR4,512,0,Windows,64,0,ThinNlight,0,No,No,2272.86,3,3,0
DELL,AMD,Ryzen 3,,8,DDR4,0,1024,Windows,64,0,ThinNlight,1,No,Yes,1943.46,4,59,12
HP,AMD,Ryzen 3,,8,DDR4,0,1024,Windows,64,0,ThinNlight,1,No,Yes,2132.46,4,7291,895
DELL,AMD,Ryzen 3,,8,DDR4,0,1024,Windows,64,0,ThinNlight,0,No,No,2019.06,4,38,5
DELL,AMD,Ryzen 3,,4,DDR4,0,1024,Windows,64,0,ThinNlight,1,No,Yes,2842.13,3,0,0
DELL,AMD,Ryzen 3,,4,DDR4,0,1024,Windows,64,0,Casual,1,No,Yes,2159.46,4,409,39
DELL,AMD,Ryzen 3,,4,DDR4,0,1024,Windows,64,0,Casual,1,No,No,2375.46,3,0,0
HP,AMD,Ryzen 3,,4,DDR4,0,1024,Windows,64,0,Casual,1,No,No,1777.52,4,353,58
Lenovo,AMD,Ryzen 3,,4,DDR4,0,1024,Windows,64,0,Casual,0,No,No,1889.46,3,38,6
DELL,AMD,Ryzen 3,,8,DDR4,0,1024,Windows,64,0,ThinNlight,0,No,No,2159.46,3,18,4
HP,AMD,Ryzen 3,,8,DDR4,256,1024,Windows,64,0,Casual,1,No,Yes,2267.95,4,3524,432
DELL,AMD,Ryzen 5,,8,DDR4,256,0,Windows,64,0,Casual,1,No,Yes,2267.46,4,939,107
DELL,AMD,Ryzen 5,,8,DDR4,256,0,Windows,64,0,ThinNlight,1,No,No,2402.46,4,14,1
DELL,AMD,Ryzen 5,,8,DDR4,256,0,Windows,64,0,Casual,1,No,Yes,2267.46,4,649,84
DELL,AMD,Ryzen 5,,8,DDR4,256,0,Windows,64,0,ThinNlight,1,No,Yes,2402.46,4,8,2
MSI,AMD,Ryzen 5,,4,DDR4,256,0,Windows,64,0,Casual,1,No,No,2699.46,3,0,0
DELL,AMD,Ryzen 5,,4,DDR4,256,0,Windows,64,0,ThinNlight,1,No,No,2397.06,4,276,24
HP,AMD,Ryzen 5,,8,DDR4,512,0,Windows,64,4,Casual,1,No,No,3131.46,4,4740,532
Lenovo,AMD,Ryzen 5,,8,DDR4,512,0,Windows,64,4,Gaming,1,No,Yes,3077.46,4,162,15
Lenovo,AMD,Ryzen 5,,8,DDR4,512,0,Windows,64,0,ThinNlight,1,No,No,2645.46,4,219,27
HP,AMD,Ryzen 5,,8,DDR4,512,0,Windows,64,0,ThinNlight,1,No,Yes,2698.38,4,193,28
MSI,AMD,Ryzen 5,,8,DDR4,512,0,Windows,64,0,Casual,0,No,No,2591.46,4,562,89
HP,AMD,Ryzen 5,,8,DDR4,512,0,Windows,64,0,ThinNlight,1,No,Yes,2645.46,4,45,5
acer,AMD,Ryzen 5,,8,LPDDR4X,512,0,Windows,64,0,ThinNlight,1,No,No,2915.46,4,7,0
Lenovo,AMD,Ryzen 5,,8,DDR4,512,0,Windows,64,0,Casual,1,No,Yes,2861.46,4,39,5
acer,AMD,Ryzen 5,,8,DDR4,512,0,Windows,64,0,Casual,1,No,No,2375.46,3,0,0
Lenovo,AMD,Ryzen 5,,8,DDR4,512,0,Windows,64,4,Gaming,0,No,No,3212.46,4,92,10
MSI,AMD,Ryzen 5,,8,DDR4,512,0,Windows,64,4,Casual,0,No,No,3509.46,4,469,80
DELL,AMD,Ryzen 5,,8,DDR4,512,0,Windows,64,0,ThinNlight,0,No,No,2564.46,2,2,1
HP,AMD,Ryzen 5,,8,DDR4,512,0,Windows,64,4,Casual,1,No,No,3239.46,4,1978,188
Lenovo,AMD,Ryzen 5,,8,DDR4,512,0,Windows,64,4,Casual,0,No,No,3779.46,4,9,0
HP,AMD,Ryzen 5,,8,DDR4,512,0,Windows,64,4,Casual,1,No,No,3185.46,4,1049,134
DELL,AMD,Ryzen 5,,8,DDR4,512,0,Windows,64,0,ThinNlight,1,No,No,3212.46,4,74,18
HP,AMD,Ryzen 5,,16,DDR4,512,0,Windows,64,0,ThinNlight,1,No,Yes,3645.0,4,196,19
HP,AMD,Ryzen 5,,8,DDR4,512,0,Windows,32,0,Casual,0,No,No,2645.46,4,17,1
ASUS,AMD,Ryzen 5,,8,DDR4,512,0,Windows,64,0,Casual,1,Yes,Yes,3372.3,4,172,36
ASUS,AMD,Ryzen 5,,8,DDR4,512,0,Windows,64,0,Casual,1,No,No,3185.46,4,324,34
HP,AMD,Ryzen 5,,8,DDR4,512,0,Windows,64,0,ThinNlight,1,No,Yes,3131.95,4,86,15
ASUS,AMD,Ryzen 5,,16,DDR4,512,0,Windows,64,0,Casual,0,No,No,3077.46,4,4,1
HP,AMD,Ryzen 5,,8,DDR4,512,0,Windows,64,4,Casual,1,No,Yes,3941.46,4,16,4
HP,AMD,Ryzen 5,,16,DDR4,512,0,Windows,64,0,Casual,1,No,Yes,3563.46,4,104,18
